mono_0000000000.png,-38.823022044114168,1713.0032283083838
mono_0000000001.png,-38.363379381404116,1884.3908899696653
mono_0000000002.png,-39.073770048791062,1868.9278923405554
mono_0000000003.png,-34.873035515911397,1612.1315182356741
mono_0000000004.png,-296.36949580056501,1634.9860322845193
mono_0000000005.png,-29.557400491656495,1637.3536301588786
mono_0000000006.png,-40.843794031830839,1549.1437608970587
mono_0000000007.png,-50.001675124392364,1626.2228297559129
mono_0000000008.png,-29.718263498107603,1339.6024844317255
mono_0000000009.png,14.1502592818631,1625.6071366482763
mono_0000000010.png,-40.019470398169915,1644.7199698499417
mono_0000000011.png,-2.9493948901107387,1665.9458809406331
mono_0000000012.png,-14.973441513436114,1694.2530392187568
mono_0000000013.png,-38.265347430617226,1722.156652276647
mono_0000000014.png,-27.281276997052828,1754.0170396387925
mono_0000000015.png,-8.9435092322360106,1789.4912222832775
mono_0000000016.png,-22.905911076660345,1809.1338469089417
mono_0000000017.png,-34.081821829418004,1844.1220136508564
mono_0000000018.png,-31.742552859687407,1954.0858199144959
mono_0000000019.png,-27.857585121514603,1957.9599672500144
mono_0000000020.png,2.0277461247338806,1952.9059009102393
mono_0000000021.png,12.900836527288106,1965.8305724702366
mono_0000000022.png,-3.9069182547838182,1982.9635584591338
mono_0000000023.png,43.005200605785603,2131.9467627783633
mono_0000000024.png,59.876016414287051,2169.1287697576558
mono_0000000025.png,43.071525659894178,2153.2059942629767
mono_0000000026.png,61.169093588593228,2204.7253655671257
mono_0000000027.png,52.859956551732353,2326.9376367227678
mono_0000000028.png,39.230059331473285,2343.1270298249883
mono_0000000029.png,5.9465720307880474,2425.0815791113009
mono_0000000030.png,3.0686328780923304,2557.2208678009461
mono_0000000031.png,-3.0007634197254447,2590.0031889621623
mono_0000000032.png,2.1272205169569816,2622.1888399165759
mono_0000000033.png,0.82761030816243419,2577.1916920669664
mono_0000000034.png,-15.884066418800785,2560.9652906737165
mono_0000000035.png,0.063211892849722062,2452.9163237194721
mono_0000000036.png,0.21938592262210932,2411.953514492106
mono_0000000037.png,-6.8694036062983059,2331.7789095805215
mono_0000000038.png,-28.124234123067822,2232.2000191767233
mono_0000000039.png,-26.785184465418297,2218.6757836234224
mono_0000000040.png,-76.143873572195957,2258.9823452123842
mono_0000000041.png,-79.941248915772917,2236.0214908484986
mono_0000000042.png,-28.07405201423046,2166.4001240232233
mono_0000000043.png,-68.033217471667285,2075.9881244596481
mono_0000000044.png,-27.822618283636189,2073.9266016706192
mono_0000000045.png,-71.022060492299488,2049.1674586958461
mono_0000000046.png,-74.240577701576854,2048.007846751806
mono_0000000047.png,-55.934455406588313,2028.1592658779925
mono_0000000048.png,-85.401627302059524,2050.023934690083
mono_0000000049.png,-54.035786799474181,1965.1416111518888
mono_0000000050.png,-51.90077661996645,1996.6012593063924
mono_0000000051.png,-57.138235038862945,2022.8930034295411
mono_0000000052.png,-101.10471638509523,1929.0739661009197
mono_0000000053.png,-81.655928110187574,1874.9992853767062
mono_0000000054.png,-90.937800557373407,1913.9890350719556
mono_0000000055.png,-69.860394326366077,1911.9718579321686
mono_0000000056.png,-75.161700093538684,1818.0832370661356
mono_0000000057.png,-77.157718777141554,1885.3332081114465
mono_0000000058.png,-99.130706781922527,1798.2667716831002
mono_0000000059.png,-101.08813834506168,1769.9945748052926
mono_0000000060.png,-75.929858136679059,1825.0142781469945
mono_0000000061.png,-71.099121313525529,1729.2094165972806
mono_0000000062.png,-74.000527251039898,1816.8992056943127
mono_0000000063.png,-78.283502678184618,1815.9988599821336
mono_0000000064.png,-118.11920256095664,1488.527636361614
mono_0000000065.png,-83.143395776353259,1526.0053862397626
mono_0000000066.png,-123.12055376990133,1519.1635463109328
mono_0000000067.png,-92.950369991331399,1479.9385033560661
mono_0000000068.png,-93.008524964972594,1458.0259965715334
mono_0000000069.png,-139.10417458283257,1496.1321872411472
mono_0000000070.png,-104.22664081512551,1472.9114846810248
mono_0000000071.png,-142.132862386081,1490.7168927309028
mono_0000000072.png,-85.734315814302931,1434.2363062187119
mono_0000000073.png,-84.933197764363285,1437.9554002917653
mono_0000000074.png,-99.330166110553137,1430.054016270481
mono_0000000075.png,-103.23652611626403,1426.9706902494545
mono_0000000076.png,-97.03970585274908,1459.6029338477547
mono_0000000077.png,-112.16763635557493,1461.0312795439474
mono_0000000078.png,-134.06156028544842,1417.0261486252255
mono_0000000079.png,-136.05474490590518,1461.8269325249555
mono_0000000080.png,-130.06826129742615,1413.0641676064868
mono_0000000081.png,-101.78495116436875,1410.0357639806346
mono_0000000082.png,-133.03197364625009,1410.9354555187479
mono_0000000083.png,-104.99785809507694,1414.3147611516492
mono_0000000084.png,-102.03088773219201,1452.8219952569241
mono_0000000085.png,-83.201292543771842,1400.1079142792855
mono_0000000086.png,-98.952679935248398,1414.1863772012337
mono_0000000087.png,-105.79523769203888,1411.2088746488253
mono_0000000088.png,-108.00276707299497,1415.071046630228
mono_0000000089.png,-112.08177591313893,1452.8584873866334
mono_0000000090.png,-113.91357588703647,1399.8534274268504
mono_0000000091.png,-111.9721606754764,1412.8040694701258
mono_0000000092.png,-145.6586927991724,1441.3521050571781
mono_0000000093.png,-119.71850010712205,1451.9005267289626
mono_0000000094.png,-155.04469342970162,1406.90117758108
mono_0000000095.png,-102.8455130932324,1446.8428714177849
mono_0000000096.png,-141.98094617552249,1448.9590922666141
mono_0000000097.png,-129.64921107047587,1436.9799540692798
mono_0000000098.png,-129.95216254432501,1440.9706569880825
mono_0000000099.png,-136.18393225340139,1444.072999453178
mono_0000000100.png,-131.21700400082091,1441.7821377199596
mono_0000000101.png,-140.99532744552448,1389.9240570839675
mono_0000000102.png,-154.90251923543155,1390.107742978465
mono_0000000103.png,-148.23280162813569,1395.1503889134365
mono_0000000104.png,-130.23253430966417,1440.0825951299535
mono_0000000105.png,-138.16274355428993,1441.1105468092815
mono_0000000106.png,-163.14217907262093,1442.9201557817935
mono_0000000107.png,-232.93022124557808,1442.9803241704931
mono_0000000108.png,-202.93373426371522,1436.0158253536379
mono_0000000109.png,-155.01681557742415,1391.8188233008341
mono_0000000110.png,-152.76993809124372,1442.1099959462656
mono_0000000111.png,-115.90246356175714,1446.2995504286371
mono_0000000112.png,-119.1744341587497,1447.1128340386078
mono_0000000113.png,-112.84522561574011,1440.3839300481357
mono_0000000114.png,-115.0269905696116,1442.9893430399115
mono_0000000115.png,-114.24100112552355,1451.9217195417943
mono_0000000116.png,-115.01131504153579,1411.0422043021406
mono_0000000117.png,-108.91437793791181,1433.898305363427
